iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TWN,Asia,Taiwan,2022-12-05,8379467,10241,NA,14500,22,NA,350702.2191403851,NA,NA,606.8622476269175,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63957983,21810499,20568587,21578897,21170,21568,267.68,91.28,86.08,90.31,903,862,0.004,21.3,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-06,8395477,16010,NA,14522,22,NA,351372.2787669028,NA,NA,607.7830041405583,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63972670,21811333,20570491,21590846,14687,20527,267.74,91.29,86.09,90.36,859,849,0.004,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-07,8412200,16723,NA,14548,26,NA,352072.17927497625,NA,NA,608.8711709294066,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64000960,21812256,20572845,21615859,28290,21766,267.86,91.29,86.1,90.47,911,832,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-08,8427473,15273,NA,14585,37,NA,352711.393558287,NA,NA,610.4197159750753,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64028032,21813359,20575512,21639161,27072,22411,267.97,91.29,86.11,90.57,938,858,0.004,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-09,8441828,14355,NA,14617,32,NA,353312.18718343764,NA,NA,611.7589981767347,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20250,NA,NA,NA,NA,848,795,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-10,8456104,14276,NA,14641,24,NA,353909.6744556529,NA,NA,612.7634598279793,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20589,NA,NA,NA,NA,862,768,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-11,8470187,14083,NA,14679,38,NA,354499.0841820895,NA,NA,614.3538574424498,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64097818,21815630,20583784,21698404,NA,23001,268.27,91.3,86.15,90.81,963,839,0.004,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-12,8481040,10853,NA,14710,31,NA,354953.3101112961,NA,NA,615.6512870753073,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64120222,21816269,20585778,21718175,22404,23177,268.36,91.31,86.16,90.9,970,824,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-13,8498195,17155,NA,14722,12,NA,355671.29092909186,NA,NA,616.1535179009296,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64145609,21817083,20588047,21740479,25387,24706,268.47,91.31,86.17,90.99,1034,821,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-14,8515833,17638,NA,14759,37,NA,356409.486537619,NA,NA,617.7020629465983,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64177620,21817953,20590955,21768712,32011,25237,268.6,91.31,86.18,91.11,1056,814,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-15,8531911,16078,NA,14796,37,NA,357082.39213881525,NA,NA,619.250607992267,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64214517,21818844,20593759,21801914,36897,26641,268.75,91.32,86.19,91.25,1115,784,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-16,8547315,15404,NA,14820,24,NA,357727.08910863905,NA,NA,620.2550696435115,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27471,NA,NA,NA,NA,1150,771,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-17,8562931,15616,NA,14860,40,NA,358380.65882304887,NA,NA,621.9291723955857,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28302,NA,NA,NA,NA,1185,759,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-18,8578053,15122,NA,14890,30,NA,359013.5533684705,NA,NA,623.1847494596416,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29132,NA,NA,NA,NA,1219,747,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-19,8588414,10361,NA,14950,60,NA,359447.1878338266,NA,NA,625.6959035877529,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64330816,21821532,20603659,21905625,NA,30085,269.24,91.33,86.23,91.68,1259,752,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-20,8605539,17125,NA,14950,0,NA,360163.91307455837,NA,NA,625.6959035877529,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64373324,21822480,20606259,21944585,42508,32531,269.42,91.33,86.24,91.84,1362,771,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-21,8624680,19141,NA,14995,45,NA,360965.0130939947,NA,NA,627.5792691838365,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64414639,21823315,20608849,21982475,41315,33860,269.59,91.34,86.25,92,1417,766,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-22,8644555,19875,NA,14999,4,NA,361796.8328989316,NA,NA,627.7466794590438,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64458051,21824367,20611795,22021889,43412,34791,269.77,91.34,86.27,92.17,1456,789,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-23,8663616,19061,NA,15039,40,NA,362594.5847128638,NA,NA,629.4207822111181,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34777,NA,NA,NA,NA,1456,778,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-24,8681672,18056,NA,15075,36,NA,363350.2746951501,NA,NA,630.9274746879848,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34764,NA,NA,NA,NA,1455,768,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-25,8699400,17728,NA,15099,24,NA,364092.2370348694,NA,NA,631.9319363392294,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64544997,21826159,20618430,22100408,NA,34751,270.14,91.35,86.29,92.5,1454,757,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-26,8713634,14234,NA,15113,14,NA,364687.96649919497,NA,NA,632.5178723024555,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64580572,21826989,20620518,22133065,35575,35679,270.29,91.35,86.3,92.63,1493,780,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-27,8738114,24480,NA,15120,7,NA,365712.51738346444,NA,NA,632.8108402840685,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64623918,21827988,20622672,22173258,43346,35799,270.47,91.36,86.31,92.8,1498,787,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-28,8766272,28158,NA,15145,25,NA,366891.0020157871,NA,NA,633.8571545041149,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64673049,21829015,20625461,22218573,49131,36916,270.67,91.36,86.32,92.99,1545,814,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-29,8794212,27940,NA,15181,36,NA,368060.362788111,NA,NA,635.3638469809816,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64721772,21829864,20627469,22264439,48723,37674,270.88,91.36,86.33,93.18,1577,785,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-30,8821620,27408,NA,15215,34,NA,369207.45799383224,NA,NA,636.7868343202448,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41295,NA,NA,NA,NA,1728,808,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2022-12-31,8847360,25740,NA,15253,38,NA,370284.74311479204,NA,NA,638.3772319347154,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44915,NA,NA,NA,NA,1880,831,0.003,17.59,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,19860.998,3.65,16.28,831.23376
TWN,Asia,Taiwan,2023-01-01,8872746,25386,NA,15273,20,NA,371347.21242639597,NA,NA,639.2142833107525,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48535,NA,NA,NA,NA,2031,854,0.004,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-02,8889346,16600,NA,15299,26,NA,372041.9650685068,NA,NA,640.3024500996007,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51213,NA,NA,NA,NA,2143,843,0.004,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-03,8914351,25005,NA,15321,22,NA,373088.4885513972,NA,NA,641.2232066132416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52781,NA,NA,NA,NA,2209,809,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-04,8948201,33850,NA,15338,17,NA,374505.19800534006,NA,NA,641.9347002828732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53523,NA,NA,NA,NA,2240,770,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-05,8979699,31498,NA,15383,45,NA,375823.47021746094,NA,NA,643.8180658789566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-06,9007371,27672,NA,15445,62,NA,376981.6145013459,NA,NA,646.4129251446718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-07,9031781,24410,NA,15506,61,NA,378003.2357057992,NA,NA,648.9659318415851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-08,9055191,23410,NA,15542,36,NA,378983.00434145064,NA,NA,650.4726243184518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-09,9072505,17314,NA,15582,40,NA,379707.639717686,NA,NA,652.1467270705261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-10,9097554,25049,NA,15608,26,NA,380756.0047136037,NA,NA,653.2348938593743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-11,9123185,25631,NA,15654,46,NA,381828.72790456406,NA,NA,655.1601120242598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-12,9146104,22919,NA,15702,48,NA,382787.9469289338,NA,NA,657.1690353267489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-13,9167811,21707,NA,15755,53,NA,383696.44063991576,NA,NA,659.3872214732473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-14,9188207,20396,NA,15802,47,NA,384550.06563319836,NA,NA,661.3542922069345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-15,9209474,21267,NA,15833,31,NA,385440.1442139075,NA,NA,662.651721839792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-16,9225106,15632,NA,15873,40,NA,386094.3835694181,NA,NA,664.3258245918663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-17,9245066,19960,NA,15903,30,NA,386929.76084270317,NA,NA,665.581401655922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-18,9266087,21021,NA,15929,26,NA,387809.54369148694,NA,NA,666.6695684447702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-19,9284494,18407,NA,15977,48,NA,388579.9239254227,NA,NA,668.6784917472594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-20,9302697,18203,NA,16038,61,NA,389341.7662353229,NA,NA,671.2314984441726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-21,9323771,21074,NA,16071,33,NA,390223.7672702533,NA,NA,672.6126332146339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-22,9342958,19187,NA,16098,27,NA,391026.79250785446,NA,NA,673.742652572284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-23,9353625,10667,NA,16122,24,NA,391473.2338592639,NA,NA,674.7471142235286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-24,9368483,14858,NA,16146,24,NA,392095.0793265219,NA,NA,675.7515758747732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-25,9384996,16513,NA,16168,22,NA,392786.1907951469,NA,NA,676.6723323884139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-26,9404138,19142,NA,16189,21,NA,393587.33266715205,NA,NA,677.551236333253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-27,9428486,24348,NA,16204,15,NA,394606.3590123397,NA,NA,678.1790248652808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-28,9455924,27438,NA,16224,20,NA,395754.709795125,NA,NA,679.0160762413179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-29,9483267,27343,NA,16246,22,NA,396899.08458387415,NA,NA,679.9368327549588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-30,9505551,22284,NA,16276,30,NA,397831.7272270547,NA,NA,681.1924098190144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54323,NA,NA,NA,NA,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,NA,NA,NA,NA
TWN,Asia,Taiwan,2023-01-31,9537823,32272,NA,16308,32,NA,399182.3933274282,NA,NA,682.5316920206739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66514440,21854842,20691620,23967978,NA,54323,278.38,91.47,86.6,100.31,2274,757,0.003,NA,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,23893396,21404.299,3.82,9.51,894.7062
